name,RA,DEC,Period,T1,incl,inclerror,q,qerror,t2t1,t2t1error,f,ferror,l3,l3error,r1,r2,L2/L1,R2
TIC 424723563,294.5735753,59.07481741,0.36988595,6297.224609,68.53806581,0.529305226,0.685913742,0.077005568,0.989702027,0.002377205,0.371695173,0.025173292,0.610823721,0.009967195,0.445145032,0.379864312,0.698126592,0.99667389
TIC 29780293,65.010762,-71.245643,0.414210479,5915,48.02721439,0.585122294,0.437000039,0.08306645,0.957239138,0.017094381,0.025797505,0.005045233,0,0,0.455829865,0.311534042,,0.988256522
TIC 407223383,237.4368406,-81.67786839,0.869511882,6276,60.75805278,0.324793207,3.587948848,0.211266717,0.964497355,0.00177727,0.42690359,0.022085706,0,0,0.300509102,0.517320928,2.698732209,0.995341914
TIC 390632932,191.2566011,7.951405973,0.373914,5681.149902,48.72524634,0.23614056,0.582748187,0.046354586,0.974051585,0.007516055,0.106744635,0.017599369,0.143685606,0.015190141,0.436290689,0.341904507,0.557292058,0.982736458
TIC 289969374,118.6273909,78.11259497,0.255804782,5327.5,72.10763526,0.115575418,5.942446037,0.065040108,0.873555997,0.000789045,0.037148994,0.000377382,0,0,0.240439572,0.539460338,,0.96542668
TIC 294124071,92.88869504,12.83055078,0.541357872,5928,51.37939168,1.132939313,0.423348288,0.028404001,0.947250053,0.008111536,0.927865139,0.098683595,0.428248014,0.033863522,0.524380295,0.381910985,0.425062432,0.989179867
TIC 126637765,314.6959521,-42.61788361,0.273375577,5201.333496,50.97676991,0.194690578,5.629450638,0.170857585,0.776614943,0.002427768,0.249702078,0.002893233,0,0,0.254339984,0.543560044,1.446714998,0.987600757
TIC 124227849,92.39533955,-21.33207174,0.475594512,6678.25,99.3103868,1.0804682,0.369216651,0.003668135,0.913406686,0.002042999,0.316550673,0.020466548,0.241055709,0.005252247,0.488971404,0.317816561,0.310755546,0.991270082
TIC 8417276,246.0273225,34.71160807,0.42286581,5520,56.70855093,0.316264521,10.63299667,0.408656717,0.804268703,0.002121798,0.788448245,0.015328271,0,0,0.229594452,0.607002541,2.864151742,0.982111251
TIC 98777963,44.99043003,-16.45566584,0.844054376,6760.77539,63.33839817,0.071354415,4.192727434,0.016935568,0.951776881,0.001163372,0.510758099,0.006329889,0,0,0.292069651,0.53333645,2.927778538,0.994836242
TIC 175532970,46.02251822,-39.86803778,0.602188853,7212,81.74445526,1.395991837,0.147333938,0.006286552,0.967999252,0.009118757,0.726238238,0.109463765,0.409592246,0.027105009,0.57624433,0.262527322,0.181244473,0.997502618
TIC 66473439,355.7806399,-18.87514624,0.486182663,6694.066406,91.86747532,3.88780294,0.211991506,0.010125615,0.898004971,0.010152743,0.864085304,0.140036986,0.471146457,0.036906875,0.559478026,0.303062939,0.199594812,0.99170844
TIC 167891342,105.271508,-62.562278,0.633683961,7017.32373,64.55579454,0.449839997,0.182676467,0.015821896,0.995138912,0.005200493,0.06558332,0.011674983,0,0,0.533739813,0.247490799,,0.992573981
TIC 390021728,277.7933702,56.41748037,0.30195119,5512,63.13120017,0.194985463,4.396905848,0.160384084,0.777647955,0.001376674,0.455061015,0.00046858,0,0,0.284746252,0.533981433,1.200304796,0.991168175
TIC 450096611,72.79257823,7.715684951,0.377101654,5330.666504,49.3249988,0.109912355,8.930968947,0.137952588,0.793824644,0.001612658,0.596956027,0.007704323,0,0,0.235143094,0.589862259,2.303974305,0.991286267
TIC 280033934,297.5894671,70.28765126,0.278910358,5084.217773,70.06542349,0.299580701,6.274388501,0.237025676,0.853744709,0.001243804,0.233730148,0.007067652,0,0,0.245618266,0.551429338,2.463026874,0.988557124
TIC 163965682,321.2514885,33.68748253,0.786125343,6983,71.05994161,0.240652098,0.282002722,0.00958494,0.978173382,0.001148721,0.176283769,0.006659471,0,0,0.502638019,0.286091208,0.302044584,0.999600926
TIC 281728276,11.67516907,-54.62377629,0.27342624,5049,79.91873308,0.07108208,1.328700737,0.005369237,0.941405873,0.000754287,0.078083992,0.005836049,0,0,0.361902498,0.411787447,0.997066128,0.992076885
TIC 4164713,114.625919,33.711681,0.274917198,6529.399902,73.96154517,0.308080156,6.549111916,0.177693191,0.870577191,0.001137839,0.9002323,0.013360411,0.588343361,0.007162908,0.274641794,0.581040545,2.948707809,0.99787367
TIC 78002882,142.4919474,-44.92577761,0.42371653,6130.333496,47.59977886,0.277392656,1.125365263,0.191248987,0.824948259,0.012847271,0.033441606,0.003808938,0,0,0.37255429,0.393347829,0.551745308,0.989434772
TIC 179739831,213.7362269,-41.5981832,0.394653588,5555.080078,80.03904281,0.072205581,1.05776396,0.019306946,0.963588428,0.000899801,0.09385012,0.005468238,0,0,0.383744981,0.393603944,0.916331094,0.996462746
TIC 7203984,6.350601316,-46.92418219,0.436729276,6036.049804,45.35489006,0.127175034,1.098398716,0.016179739,0.885515398,0.002234898,0.057171425,0.004542972,0,0,0.37690363,0.393409034,0.706307616,0.979592356
TIC 298666271,278.3515039,58.70648508,0.597058622,7407.240234,52.2350943,0.177319268,6.359463066,0.246232255,0.873656488,0.001775836,0.592855233,0.025990789,0,0,0.261397877,0.566557542,3.244664971,0.995028661
TIC 235712394,252.9230681,81.74552682,0.226726198,4405.370117,58.27181131,0.573692223,0.685715219,0.232312789,1.005104943,0.011913392,0.04704264,0.013502441,0,0,0.417328833,0.351070868,0.726453626,0.954988101
TIC 29777922,64.376172,-66.827366,0.530750504,7120,77.89825018,0.817017805,0.09971747,0.001928618,0.87976777,0.00609563,0.396385219,0.060823737,0,0,0.591738002,0.21928879,0.090465571,0.988296568
TIC 394699148,58.33329622,-79.80977974,0.412656778,6117.435547,47.18735202,0.646638531,2.276141614,0.730969101,0.82557103,0.065145562,0.039723129,0.017528781,0,0,0.31296451,0.456273551,1.050215701,0.974942924
TIC 61011477,37.77805435,22.19831524,0.396370888,5964.5,73.68838809,0.315660391,3.506033225,0.13841857,0.97755018,0.001016135,0.097792425,0.005772368,0.405053786,0.007422826,0.282275983,0.497483794,2.872584158,0.998337882
TIC 380659334,269.152243,-63.142459,0.349580921,6151,77.51749531,0.899443854,8.547331903,0.573985988,0.949099959,0.002123637,0.346892389,0.045965963,0.52097526,0.024698297,0.228425684,0.578771721,5.441712157,0.998349593
TIC 387586260,44.41258104,7.178745001,0.880952099,6477,79.15348768,2.550327716,0.231433436,0.026836217,0.932560511,0.003790764,0.694947049,0.031892335,0,0,0.545071182,0.30057345,0.233399371,0.986533205
TIC 419994778,34.46459958,2.37285461,0.430797508,6022.937011,73.87698961,1.244880497,2.335166413,0.179866968,0.981513312,0.001800686,0.26555815,0.045421447,0.530359911,0.018974273,0.327220507,0.47369998,1.98885361,0.999119302
TIC 470239358,346.3011742,82.8093524,0.355118818,5850,67.49879947,0.703839607,1.466715963,0.155608357,0.988835858,0.00209977,0.190335097,0.021756418,0.580739193,0.016768757,0.362918276,0.429766436,1.353737715,0.996569114
TIC 193580427,265.8461837,47.86160856,0.394554453,5970,74.02500231,0.230792147,5.909763987,0.063682457,0.829894544,0.001393137,0.294961397,0.020652396,0,0,0.25287593,0.549190094,2.364577221,0.995455313
TIC 336891993,18.03254553,2.286165001,0.35327338,5466.433594,43.00356995,0.312847482,3.572757368,0.276461484,0.832685049,0.012075412,0.16758115,0.012051314,0,0,0.284971259,0.502797489,1.436943114,0.981397624
TIC 294784522,71.316088,-70.999271,0.495208236,6282.466796,59.12390275,0.970707198,0.205964727,0.054654892,0.900816995,0.011550932,0.124798177,0.01125026,0,0,0.526268396,0.259091382,0.169635889,0.993775618
TIC 310519261,242.5388322,35.9585077,0.318792208,5815.75,73.47272142,1.010628524,1.604071182,0.131771651,0.936580675,0.004012939,0.11837153,0.024715263,0.465248984,0.021179833,0.348756022,0.431392374,1.213333985,0.992090425
TIC 38465274,55.13645024,-8.947622732,0.691040749,7196.626465,67.20371302,0.47819729,0.18274518,0.011267294,0.97463298,0.003182092,0.399567729,0.033550375,0,0,0.547699653,0.26390053,0.211401613,0.992724528
TIC 236409173,251.6260075,-47.01955353,0.448711762,5717.254883,46.35291278,1.724788889,0.095159006,0.016912777,0.957831286,0.026121718,0.924309098,0.206718381,0,0,0.610296476,0.235956335,0.122887286,0.980314646
TIC 164833847,284.9397501,47.33537361,0.707799345,7736,67.17035766,0.943025938,0.181702069,0.027219908,0.992400274,0.003762827,0.552348554,0.059671041,0,0,0.554765092,0.271240369,0.22700106,0.983608445
TIC 323442776,70.900052,-84.811119,1.14929287,6116,81.65261772,0.240449208,0.335140622,0.002971665,0.994913608,0.000748894,0.35943676,0.010107724,0.108254278,0.004291092,0.499263178,0.3122519,0.378570197,0.998670548
TIC 119364533,97.28658606,-38.19936062,0.64157186,6671.915039,67.06321342,1.49598376,0.300557318,0.046011495,0.984549584,0.007322082,0.651472151,0.136366787,0.482810718,0.038963984,0.525162139,0.322359538,0.34918633,0.997480752
TIC 41170667,91.20030877,-67.52301377,0.973443059,6462.700195,57.92804902,0.343909571,0.235183044,0.017973357,1.0117652,0.003485601,0.611854714,0.04836203,0.084476466,0.008499052,0.539606567,0.296912052,0.304700628,0.997380596
TIC 349160488,205.0891224,-23.03400277,0.685953613,6640,55.70416371,0.231156828,0.185972813,0.004512597,1.063864481,0.005048241,0.259448556,0.007679712,0,0,0.54036156,0.258260352,0.273550333,0.996844282
TIC 157420463,264.6198977,36.15009311,0.426347972,6940,46.33046787,0.892152521,1.688737079,0.172407639,0.922355836,0.013827849,0.605222198,0.115441592,0.406448225,0.040785549,0.387105879,0.476622002,1.200380449,0.989039911
TIC 244207973,73.34125912,-3.381851755,0.613335643,7790,70.7328084,1.603914987,0.183456245,0.046261551,0.889291145,0.007729491,0.471279318,0.059746704,0,0,0.550521938,0.267848214,0.166958422,0.984081902
TIC 410299018,149.779699,-22.142026,0.356114424,5576,42.58057553,0.863860361,0.523812466,0.041918685,0.964598871,0.010717017,0.200246023,0.045069252,0.202948207,0.021365994,0.452458534,0.340048823,0.492078226,0.996398883
TIC 348717439,45.05724599,-81.08848324,0.479026225,5850,66.91310954,1.413276411,0.167868941,0.021379484,0.961419183,0.01321638,0.578933013,0.12426828,0.434552076,0.035412557,0.561455687,0.266054479,0.188990262,0.99216943
TIC 347004576,39.35409379,10.50612948,0.649162492,6152.200683,73.92288313,0.395894457,0.227703107,0.007277433,0.939071708,0.003355214,0.228867966,0.003233478,0,0,0.522843674,0.272220817,0.217619414,0.981511686
TIC 370117800,70.164536,-71.826637,0.659130494,6395,55.4780232,0.379908941,8.36347742,0.487293123,0.911978727,0.00305331,0.573188516,0.031484669,0,0,0.239088608,0.584638568,4.52780479,0.997856961
TIC 389609806,312.1478777,-46.16189409,0.806129554,6942.333496,71.60913703,0.663225153,0.109313216,0.002570153,1.024292035,0.003271915,0.323724519,0.086065461,0,0,0.582998676,0.222857707,0.154385396,0.99658957
TIC 16617827,307.7718817,38.7834783,0.290462235,5412.866699,86.47686141,0.196791326,1.622914706,0.009873345,0.922319654,0.000734669,0.216082313,0.006577538,0,0,0.355938317,0.440266683,1.113887966,0.985859272
TIC 296977859,174.2209666,-16.14834921,0.29725198,5320.459961,50.97008497,1.77812501,2.406216562,0.3446697,0.921756934,0.009711817,0.454190849,0.126768883,0.489041026,0.0411986,0.338728471,0.489227678,1.524167176,0.976596072
TIC 167719897,103.282752,-65.701781,0.513076107,7811.5,46.87169256,0.644477129,4.8859299,0.493167157,0.849732113,0.013724232,0.294002124,0.044241071,0,0,0.267380589,0.534358676,2.549280978,0.993342441
TIC 441741602,260.0188126,75.37602863,0.405117947,6700,64.45632819,1.131345855,0.387278778,0.036280312,0.965543535,0.004894288,0.545488629,0.090057652,0.599812841,0.027612587,0.50076084,0.339018783,0.402066323,0.993384471
TIC 12864374,4.2016217,-14.45398048,0.303658371,5773,54.08852477,0.444830217,1.124359774,0.11555586,0.932199363,0.006209648,0.095995551,0.011676727,0.423810123,0.01767398,0.378435636,0.399010023,0.861549435,0.996029379
TIC 232524483,193.4754737,77.20368892,0.37280973,6418.423339,46.04791404,0.579999711,0.391142265,0.021812126,1.010273313,0.002794075,0.490214561,0.040154098,0.388062973,0.024301435,0.496197561,0.335744968,0.464728197,0.999029705
TIC 355635441,357.9887832,-57.42252602,0.392413996,6360.333496,78.93267967,0.958573865,3.080156009,0.159765203,0.960455263,0.001608178,0.268749117,0.030272466,0.580288729,0.015794644,0.303473986,0.496300937,2.366524793,0.999249284
TIC 257060367,329.9250836,36.28396748,0.526901109,7525,68.85870135,0.484131363,0.34810662,0.025493062,0.91263872,0.001289971,0.027120019,0.004040203,0,0,0.47616248,0.293447418,,0.997429006
TIC 81583239,106.8357569,-23.44039789,0.548823411,7658,45.10733207,1.430535812,3.997623676,0.608905629,0.752469916,0.050896699,0.329582789,0.054300496,0.042678499,0.004921536,0.285447888,0.520377853,1.405640306,0.990335551
TIC 367441602,78.37413974,32.23135333,0.319803737,5169.134765,71.11563763,0.769130229,2.962485245,0.230992484,0.928827728,0.00140079,0.047860501,0.014140987,0.366566428,0.019026206,0.29236527,0.480087281,1.970937639,0.983071921
TIC 300443831,111.7546777,-69.51534503,0.847654663,7724,58.92016877,0.079867636,0.596416042,0.021356355,0.949864246,0.002360878,0.266276746,0.007288866,0,0,0.44701175,0.357226633,0.553368802,0.98527614
TIC 363255513,147.3539316,-64.59171009,0.485315327,7178.160156,55.84062877,0.66232902,1.313853713,0.242943473,0.861080333,0.009787886,0.112631223,0.014244616,0.403834055,0.022472471,0.365968432,0.413810977,0.803812846,0.998160765
TIC 366087912,75.56142083,31.26369162,0.60332945,6282.382324,50.95854724,0.215259205,5.669128362,0.434758896,0.937475484,0.002478719,0.180768686,0.029087934,0,0,0.250508692,0.541295453,3.786874591,0.998764608
TIC 349294422,52.06230433,30.02198957,0.310323761,5467.235351,44.83714659,0.233382763,3.134310515,0.141163554,0.858438806,0.000992841,0.09994866,0.00095825,0.140261055,0.007347731,0.29121931,0.487974548,1.495317322,0.98920216
TIC 5670603,32.7941602,26.05954593,0.670564108,7637.666504,65.64835314,0.550792221,0.310135335,0.044582122,0.969573092,0.002783052,0.11527319,0.017845196,0,0,0.491268938,0.289928571,0.320094299,0.988274766
TIC 141606986,88.75295588,-72.69334137,0.343684286,5614,86.9701624,1.868690549,2.003948238,0.014868825,0.933892024,0.000826383,0.032598661,0.0045628,0,0,0.322935324,0.444447681,1.463720752,0.998128092
TIC 293565743,149.4444044,-17.01294073,0.664609512,6417.017578,97.30813415,0.804774721,0.21605044,0.003002119,0.917585864,0.001577628,0.70420659,0.031039923,0.441829282,0.007518674,0.550097144,0.294819873,0.209173894,0.996527163
TIC 80312842,165.2437873,-53.05331716,0.521420816,7625.25,52.40888044,0.92475851,0.075039601,0.013822988,1.031569193,0.010111456,0.4886444,0.162729485,0,0,0.613568739,0.203542644,0.116539916,0.993731117
TIC 359987981,223.910267,-79.80574,1.0646012,5856.25,90.44396553,4.318578249,0.09579852,0.001393177,0.964322117,0.002419732,0.444899396,0.047860863,0,0,0.595925037,0.218297599,0.115769174,0.992905766
TIC 440051305,3.47985747,44.38469751,0.329596246,5721.325195,76.97340364,0.545719474,3.202446235,0.138285842,0.932943152,0.001178398,0.264038034,0.016556176,0.585460942,0.009423621,0.29988717,0.49916865,2.168798949,0.997182907
TIC 158726046,288.4097626,43.70713369,0.827457727,6998,58.45725277,0.244562434,0.268853262,0.020716811,0.998301489,0.003200528,0.389786646,0.044567778,0,0,0.517997919,0.29509643,0.318198138,0.986113145
TIC 61730680,289.082389,-44.147452,0.336637948,5566.5,73.14856177,1.470763167,1.867420514,0.179523932,0.96665094,0.00250875,0.433698517,0.058124293,0.702194278,0.017407199,0.361348066,0.468942971,1.501232234,0.996690548
TIC 7724421,66.41135971,-38.05948092,0.641123459,6513.594726,55.97846939,1.043526442,0.435071818,0.090890506,0.838449521,0.014973551,0.084262577,0.018795385,0,0,0.460090412,0.315355823,0.257939625,0.988898024
TIC 233611409,283.3756048,63.91767458,0.695447372,7904,58.01978859,0.751776768,0.236539671,0.023799085,0.951570025,0.006770122,0.786246022,0.092912592,0.276839906,0.033030123,0.548569981,0.308505273,0.266624189,0.97509254
TIC 120016,222.577256,-24.427742,0.326500731,5420.78955,63.45430588,0.459368818,5.009067356,0.279590364,0.835272599,0.002332792,0.930690682,0.020445132,0.587447371,0.013277058,0.301647804,0.56645351,1.710040712,0.955703333
TIC 240873079,17.01359569,49.09851598,0.80666222,6427.299804,67.83493245,0.566108176,0.92363569,0.230134984,0.932822376,0.009420838,0.224592187,0.027257132,0,0,0.40811712,0.394256964,0.74333309,0.975652849
TIC 387614873,103.2285675,15.41740202,0.665453411,7318,47.29499149,0.417590956,6.865438561,0.527482952,0.802179015,0.010713045,0.395093192,0.026012028,0,0,0.246259885,0.564364999,2.691868531,0.992961357
TIC 166324888,206.8305204,-41.58411346,0.622715992,6763.5,63.77134818,0.286022935,0.303687863,0.017294529,0.859891588,0.001873924,0.068164446,0.010987923,0,0,0.490471484,0.285362958,0.206994838,0.992894653
TIC 321602146,264.1178826,49.08891489,0.372808106,5733,44.75562141,1.355917589,1.441470629,0.088092173,0.879968938,0.006497542,0.503503668,0.031102133,0.463764409,0.030497024,0.393615879,0.456503475,0.836044535,0.980456113
TIC 365440703,48.6132336,10.46320672,0.600783347,5430.100097,64.50766846,0.653863938,0.639091953,0.124475374,0.911475072,0.004194419,0.148085902,0.023072222,0,0,0.431672131,0.353451144,0.461823486,0.966629533
TIC 159493588,220.197561,-37.421521,0.353501484,6007.75,82.63471758,0.427688962,2.619271001,0.054956426,0.968473529,0.001386892,0.02702543,0.005105537,0.473303739,0.006419036,0.300746356,0.467951778,,0.995765792
TIC 99126646,236.4757412,-32.68726817,0.494868867,6444.837402,72.67081245,1.048591824,0.302041031,0.033587276,0.905809427,0.007575388,0.15367718,0.039902601,0,0,0.495654647,0.290203763,0.246342056,0.985539102
TIC 416028609,339.2248123,56.90582943,1.638761841,6228.844726,75.22324475,0.153328032,0.196455346,0.002164293,0.949693074,0.001969493,0.619716107,0.02813425,0,0,0.552387563,0.281476507,0.211636646,0.966104631
TIC 394896142,203.1052506,-74.60995262,0.738819237,6356.192383,56.80498291,0.215242055,0.254806884,0.014615749,0.95035828,0.004638368,0.051673719,0.009348516,0,0,0.504821735,0.270980521,0.243783828,0.998730112
TIC 115419820,252.380168,47.10800159,0.878327206,7538,69.98586041,0.145145293,0.231054623,0.005328872,0.970540698,0.001484272,0.23270666,0.015191591,0,0,0.521849114,0.27357446,0.251448991,0.994057795
TIC 200645730,320.6395839,-46.46058533,0.291603722,5190.333496,75.27824479,1.616599195,2.274935152,0.209716151,0.919470523,0.002094995,0.614691112,0.064584974,0.691881601,0.014737624,0.35714974,0.497140294,1.390546562,0.966562274
TIC 441200647,335.7197534,-24.62002755,1.155502988,5889.049804,84.86446314,1.774368516,0.11798094,0.001513269,0.957077267,0.001440512,0.383033968,0.038059937,0,0,0.579324801,0.230437116,0.133446602,0.99863989
TIC 152507230,63.57649803,-46.44919726,0.311573995,5144.09375,84.55770203,0.129215242,1.73448243,0.013832246,0.942962919,0.000649429,0.092580162,0.005906009,0,0,0.339832934,0.436130062,1.286310703,0.989472981
TIC 273872891,298.1488421,47.27719433,0.660777882,7139,64.59927039,0.205083131,0.56383399,0.034044161,0.919642168,0.001966359,0.021740089,0.002608758,0,0,0.432748922,0.332299467,0.457309857,0.996717697
TIC 441025443,324.1528565,-22.29969011,0.543951834,6493,73.08103003,0.447342487,0.167665582,0.006135331,0.867257253,0.001807062,0.188094358,0.001108902,0,0,0.545649688,0.247177663,0.126548285,0.99371027
TIC 35119266,35.47136313,-17.67793528,0.338999096,5412.975097,79.00293709,0.070039948,1.202134098,0.074784126,0.955221117,0.000923294,0.028912856,0.000370471,0,0,0.366333398,0.398742882,0.989694067,0.993217528
TIC 197735761,330.7541559,-39.35652192,0.602363848,6801,89.98710045,3.51714889,0.393996873,0.007981466,0.908205854,0.002517946,0.461164157,0.045666557,0.22107726,0.011485825,0.493652733,0.334234353,0.331045419,0.995826647
TIC 158173344,286.0571974,45.94935408,0.894081591,7191.5,64.97032425,0.91312845,0.249987429,0.040689737,0.95058428,0.004485709,0.182632558,0.043517073,0,0,0.512957954,0.276937949,0.249446651,0.997969752
TIC 252096958,15.53818216,59.92862252,1.164730955,5655.274902,63.83187015,0.3109984,0.287698286,0.020931659,0.972832049,0.001656972,0.171121941,0.018788755,0,0,0.500692244,0.287377136,0.296258104,0.997772925
TIC 144500485,84.42670105,-41.02327656,0.568764262,6276,83.37725998,1.558563589,0.144250512,0.005573414,0.910982984,0.002836374,0.074540453,0.004167364,0.284950428,0.019428791,0.553503087,0.23163503,0.127417924,0.994437704
TIC 50742258,82.86005255,-0.975868168,0.853054938,5820.875,59.77809041,0.308809193,0.260268589,0.026934877,0.956196333,0.002855535,0.087217114,0.018520423,0,0,0.504774096,0.27460553,0.252418586,0.995778777
TIC 43173526,256.991654,-34.436742,0.167542068,5852,49.50114613,0.533341655,0.150023029,0.01009486,1.019926764,0.00455741,0.91264337,0.044789281,0,0,0.58261667,0.273747039,0.225115979,0.963401615
TIC 67474119,171.9938265,14.83207141,0.456907891,7325.200195,67.26497266,0.231483467,0.215368831,0.003917614,0.595850331,0.003499741,0.676987708,0.004997203,0.45896881,0.005830681,0.548933412,0.292899725,0.040105685,0.974521168
TIC 266816672,30.93630279,-19.8891832,0.303103264,5888.655273,83.29869763,2.796218783,0.56373738,0.053498141,0.906256357,0.003714727,0.284838849,0.042973093,0.492229577,0.021422438,0.453020579,0.353594135,0.42329288,0.982475518
TIC 257073305,116.890946,4.914124751,0.65500178,7057.25,53.88319732,0.697034516,3.792168619,0.34092344,0.881965898,0.003468278,0.704956886,0.064012439,0.510298521,0.03108463,0.313500823,0.537025981,2.049174707,0.999238849
TIC 186612295,132.982233,-30.12931001,0.480533523,8387.5,58.80633873,7.231496237,0.070427991,0.019783355,0.612831272,0.019471706,0.46831304,0.04583321,0,0,0.617263774,0.198875411,0.022006134,0.990864778
TIC 399788405,278.1632969,57.64831329,0.43049595,6961,64.59347287,1.094541666,12.11698775,0.872263034,0.753251997,0.005184454,0.481831522,0.013104998,0,0,0.209543046,0.607073546,3.299447734,0.992500501
TIC 9384580,191.5523979,-25.56012972,0.314555969,5643.25,79.22397422,3.816453451,0.573903387,0.083462344,0.993227186,0.005153556,0.26235422,0.075725086,0.672197626,0.022970654,0.449792012,0.35335539,0.597198913,0.993109656
TIC 192542237,154.4907982,-23.54850615,0.623908465,6633.876953,60.26343238,1.257537935,0.337864103,0.047802859,0.945449499,0.008142505,0.767415398,0.09688202,0.623305633,0.026102129,0.525154543,0.342722456,0.343234506,0.99646887
TIC 406781370,170.5235077,46.72598417,0.895524565,6854,80.38965297,0.506416433,0.157539657,0.001012099,0.913086355,0.001964989,0.276752497,0.012147853,0,0,0.553983743,0.24673515,0.147167488,0.997777362
TIC 442830360,238.8603792,-32.65107055,0.344915489,5049.089843,82.90807428,4.568730585,0.612689074,0.067017545,0.980139113,0.003222832,0.007850773,0.002159933,0,0,0.424243128,0.338191167,,0.991536273
TIC 350478924,85.794086,-58.759289,0.437284047,7006.969726,68.4511155,0.198626069,7.603975294,0.141109819,0.790462955,0.001346285,0.209698135,0.001814744,0,0,0.231016369,0.565482944,2.78211157,0.995616322
TIC 71733721,166.3777422,-44.95594164,0.321685919,5821.333496,43.56466999,0.889898282,0.556324116,0.071621927,1.014003809,0.009808984,0.270952228,0.05759964,0.388663484,0.039770819,0.452978935,0.351219037,0.626691466,0.969990732
TIC 415969184,342.1486374,-20.31193519,0.948332794,6759.333496,78.97393528,0.591518119,7.352016676,0.251620111,0.831324037,0.001541836,0.629048243,0.022149463,0.234733088,0.01576352,0.251454012,0.577850403,2.9712049,0.997533425
TIC 219871753,259.978451,69.79518024,0.314236323,5164.92334,86.32514472,1.711625314,1.296769196,0.241282182,0.960325547,0.00403448,0.078102455,0.027989408,0,0,0.364055937,0.409679295,1.072742105,0.993463085
TIC 316250867,51.81585817,54.65446624,0.684599661,5006.680176,73.47021888,0.98014418,0.229419551,0.041701341,0.932947858,0.003047987,0.253673389,0.022955549,0,0,0.523432231,0.27417176,0.199769076,0.982813585
TIC 272176884,296.0164125,43.43675176,0.83661499,6516,80.56804753,0.311349298,0.455719502,0.013508178,0.971589452,0.002135539,0.122608945,0.008859308,0,0,0.458664215,0.322033913,0.448467892,0.998810155
TIC 98828631,45.72490934,-15.90114168,1.014523672,6273.026855,68.379996,0.226791008,0.178080467,0.003985845,0.943689168,0.001356974,0.18968586,0.009199737,0,0,0.540895604,0.251630334,0.177584466,0.999039983
TIC 40534599,174.67501,-15.312501,0.356756473,5924.700195,76.30357309,1.146165994,2.916439454,0.177094436,0.9632569,0.002286091,0.448874385,0.043611958,0.710436793,0.012611097,0.320467992,0.503127417,2.203322314,0.996398779
TIC 306508587,118.8770416,-66.99569569,1.106736025,5812,71.44586579,0.968682467,0.100458875,0.008694749,0.957511937,0.005165939,0.309119888,0.02289643,0,0,0.588692143,0.216646965,0.114843442,0.997878982
TIC 91606450,88.52140934,15.87948738,0.763229633,6402.125,61.95885052,1.739577139,0.262115718,0.033146164,0.985424667,0.013415937,0.878813903,0.135811018,0.619842191,0.041433521,0.547600263,0.3252262,0.322155773,0.998810985
TIC 254298146,355.0857335,-25.50206225,0.387977366,7016.5,62.41596005,0.103698783,15.70104887,0.042438559,0.676278276,0.001245354,0.957756711,0.004987634,0,0,0.207327256,0.634522231,2.407262738,0.979343975
TIC 469970988,1.57020453,-64.24047903,1.350846918,6482,53.83961507,0.357406167,0.563744513,0.065750597,0.91395707,0.007832518,0.043621838,0.010809577,0,0,0.434396302,0.334010855,0.439257764,0.99199995
TIC 286585105,271.7012921,15.92607899,0.282443551,5286.899902,81.66999582,3.099626964,0.37872433,0.03362961,0.984051155,0.002113311,0.234619254,0.036237213,0.686932563,0.016969812,0.481660765,0.314296443,0.397080743,0.992503506
TIC 279224984,52.04013488,-1.301446605,1.063025279,6011,89.14775518,1.894869796,0.222108803,0.004591053,0.899452062,0.002913577,0.723700535,0.051548012,0.192944918,0.009849015,0.549279787,0.298555581,0.196197511,0.992227791
TIC 376593757,86.65679819,72.56013769,0.478026425,5850,86.7857192,4.529695564,0.115730481,0.01221222,0.93289832,0.006694101,0.596097914,0.15610787,0.688283594,0.028758918,0.587609599,0.237578306,0.124165841,0.992682524
TIC 233005602,242.3965722,70.32587106,0.359909487,7079,45.33893533,0.169353971,12.63780453,0.048258516,0.60231253,0.001698286,0.070554137,0.01392454,0,0,0.193866961,0.599850977,1.350700371,0.956155564
TIC 11145365,297.9698115,27.41740528,3.727586727,5764.083496,63.21495075,0.316232062,2.679016389,0.141762628,1.003959213,0.003298849,0.102156513,0.023595774,0,0,0.303998804,0.474556787,2.47334294,0.981346756
TIC 429034400,10.80135675,17.2779706,0.57088773,7086.803222,62.48796313,1.016895402,0.195372569,0.013513651,0.54678392,0.011719035,0.435845689,0.013482573,0.436612237,0.022092466,0.544323465,0.271112221,0.022454965,0.980313481
TIC 284563930,291.4703214,58.15185396,0.620593753,7964.5,54.08661351,1.533489144,0.265513013,0.019053807,0.546005304,0.016602242,0.319588719,0.010598883,0.381063661,0.035599643,0.51518275,0.289788829,0.035707082,0.990311586
TIC 231928131,93.22102974,-47.58987301,0.684877788,6849.639648,80.68336028,0.728740421,0.189340427,0.001868405,0.874283414,0.002033983,0.259930185,0.016670309,0,0,0.538969242,0.259643553,0.149389115,0.99639526
TIC 309267023,89.43051143,32.50098627,1.285187471,6546.399902,68.13374038,1.948112353,0.334793245,0.053273815,0.897583403,0.014228613,0.834075947,0.136474378,0.44284913,0.045883161,0.530296612,0.347199094,0.29060542,0.984218299
